,sigma1_crev_clean,sigma2_crev_clean
744,228207.7241341651,78155.41393625808
745,238838.76441753694,105781.84516727502
746,246866.51449495822,127690.47707676048
747,252986.3202817592,144162.7712469778
748,257479.1446165947,155704.51156231685
749,260560.9484799385,163184.5685309845
750,261999.0783385768,166280.56162774694
751,261631.26983765955,165721.53838446963
752,259293.36758479316,161568.3832123576
753,255207.9354417088,154161.04251152257
754,249235.60546412098,143046.26895844215
755,241626.37059906378,128805.61230848797
756,232152.3294656963,110752.61882287184
757,220474.50055616995,87886.10795206229
758,205876.07369530376,58765.81253837379
759,187409.49572914373,23002.498903460495
760,165243.3253787005,-16493.577300480756
761,142257.00775386317,-53861.43509826239
762,122472.9341061005,-84630.51855060359
763,108098.64481079279,-107801.01036444763
764,99017.2248892112,-124551.88434859681
765,93839.99775198162,-136460.69230025905
766,91118.207120874,-144679.04426404706
767,89951.39149774349,-149895.46403563253
768,89506.42377113571,-152889.75723742496
769,88957.66057768589,-154335.23390066295
770,87053.10695378235,-155150.15703485408
771,81637.45883472257,-156950.96116072172
772,72904.54133461985,-159652.9697029204
773,61030.6308855421,-163247.67213459156
774,46278.549742778916,-167529.07690831248
775,29100.084498833006,-172086.2983081293
776,10771.588535289993,-175968.20665016014
777,53026.98909803729,-116746.26519848705
778,96578.25352852204,-80659.44770857971
779,133141.31719523383,-45527.30954852614
780,159247.10004094517,-18479.579567053195
781,178505.0933101767,1908.065434076474
782,192004.60730230797,15707.014088195487
783,201552.5498193467,24903.16963200546
784,207692.98251554294,30410.79082061365
785,210926.80311562904,33289.76375934176
786,212154.41750209464,35170.570787348785
787,211719.76313019815,36378.46876300222
788,210001.1012095478,37488.263233045756
789,206757.05971027707,37771.20339563179
790,202084.19823375164,37163.434469324755
791,195983.49084058046,35530.99259428313
792,188451.57821684424,32526.349374778525
793,178996.8831318689,26856.406414985904
794,166780.93810959125,16426.521750814703
795,151561.31606575366,1201.0454684465367
796,131847.21423343933,-20274.416978212015
797,106994.39725104948,-46853.950907640494
798,76214.20899868503,-76563.76350433764
799,44691.022974421336,-102137.47115275945
800,223672.10345660368,48562.716907269
801,237762.64779598633,79305.4231319728
802,248272.08753715036,104984.153221544
803,255802.09536848078,125468.3756170177
804,260826.18923411565,141228.503490403
805,263634.3752402599,152366.5742898215
806,264419.7357583851,158931.03331827666
807,263223.6477964791,161280.02078867645
808,260198.6196022771,159615.20628556304
809,255628.27580667235,154096.95929507294
810,249755.34530235938,145136.22279319086
811,242553.29456656563,133091.69978316876
812,234145.16885576973,118331.12606475624
813,223840.7643964621,99331.56514458035
814,211944.3891424641,76293.87224625173
815,197858.38652752922,48061.4405168392
816,181250.51696781197,15278.452758422762
817,163162.42374358873,-18623.372013994624
818,144102.2431498851,-52178.410007948565
819,127938.62917898127,-79984.87413414504
820,115877.89727658563,-101525.18471785204
821,106490.80508782563,-119129.23354564593
822,99927.28292905616,-132134.95039071032
823,95128.62404851655,-141722.15666599447
824,91305.75218947043,-148704.96301580174
825,87426.54294472032,-153970.36731027043
826,82115.53419938684,-158510.4270249691
827,73913.58755429163,-163352.78075993422
828,62535.38854289748,-168716.72704493077
829,48538.217532543546,-174250.35832708408
830,32218.47923340554,-179766.17453120754
831,14089.524672442756,-184855.00101526882
832,-4341.739214414571,-188595.7356209401
833,7183.502693732691,-154264.8175735653
834,48450.246769541845,-125956.51233326251
835,93789.95916979265,-89080.91386368373
836,132267.40951903345,-52253.886809427604
837,160221.7343227764,-22655.348074777197
838,180060.67340804148,-582.7202755776234
839,194038.02391897043,15093.121757391127
840,203614.63441821493,25751.318367839936
841,209450.43571702536,32319.018691334815
842,212144.42640006822,35822.69411557926
843,212555.19038143402,37820.08692181355
844,211148.99875892117,38803.600979895025
845,208257.92722232343,39340.89570724942
846,203530.39998063596,38417.02282469631
847,197094.28372988693,36045.40000109705
848,188841.06728594785,31837.1379490072
849,178729.0843322679,25384.783247352665
850,166072.8253174169,15024.969154808292
851,149410.08065620955,-2046.9940525317652
852,127998.3462748902,-25725.584952648016
853,100703.05813720281,-55383.06730289975
854,69738.5801550425,-85679.76920410071
855,39681.41700942922,-111148.85573106853
856,15594.770760552507,-128505.81988800752
857,217000.00763929385,19924.996821359688
858,233803.90676742158,51609.93085647702
859,246692.21406533744,79662.18298113927
860,255820.62070684304,103222.45014792407
861,261658.56708669825,122511.41091092314
862,264549.3507158419,137304.71934892976
863,264812.6825344123,147343.35560365437
864,262782.3743919098,152904.15278879978
865,258979.70059244154,154048.64739253587
866,253796.16927488134,150894.01201144033
867,247772.6714537328,143966.25110899573
868,240906.63331643783,133895.08894295694
869,233095.5830243022,121160.97315931726
870,224285.44848023402,105912.65121168987
871,214421.74654228552,87840.04294287247
872,203506.58500873044,66514.11459136763
873,191426.7038707856,41603.26100870123
874,177899.96632203652,13045.6835620833
875,162860.4279458022,-17827.230701131746
876,147408.44708204764,-47959.32900167161
877,133150.62113678508,-74744.36744898508
878,121083.55705753078,-97034.49880665563
879,111077.59765393203,-115037.44963870294
880,102792.29443507199,-129233.03955719847
881,95600.57135377478,-140399.0149607616
882,88368.82557715665,-149572.15216890973
883,80098.10164039157,-157443.0631129917
884,68534.99725795949,-165766.51916958753
885,54555.56118462385,-173692.95301251803
886,38402.330007005934,-181155.75607670605
887,20539.572585597794,-187853.800682646
888,1586.3020960406866,-193435.85525522963
889,-16864.141472912772,-197126.0017055467
890,-25426.3671339087,-178839.3693776273
891,3820.8143858913245,-160957.83679253317
892,45815.582444119806,-132853.21634706907
893,90920.85038118903,-96840.946803514
894,130653.19824738076,-59154.85574912633
895,159435.4577532456,-28377.041423508046
896,179914.40062774887,-4741.719710632984
897,194230.07428727593,12589.502843917668
898,203719.44200438514,24644.423931490077
899,209381.35690799952,32526.888740098337
900,211546.8856018268,36865.35368555764
901,211305.85313224496,39402.72187113353
902,208995.5511553561,40486.63234875993
903,204953.9300057292,40697.65759872703
904,198763.68900731677,38825.08984765322
905,190366.2425206766,34513.954855209595
906,179605.37793578714,27223.915724967694
907,166102.3600621677,15973.990312176422
908,148584.23664349038,-1604.6563879521418
909,124632.43163816765,-28532.54480421554
910,94103.84099763894,-61733.66160645246
911,60090.58116041081,-94910.98667784722
912,30449.739801253207,-120447.62733201536
913,8572.823437208004,-137393.14696600806
914,-6163.502908124166,-147478.21994816716
915,209744.40365698887,-5081.707542690725
916,227937.49192576943,25417.194409048898
917,242421.29267117113,53766.51736885855
918,252916.91690116932,78829.517499537
919,259678.35252017432,100488.47152437168
920,262913.0608088819,118193.49157672477
921,262933.6465971379,131431.34683317645
922,260231.641745247,140238.716925853
923,255567.66965802835,144525.11477791663
924,249787.79211249418,144199.63626538677
925,243516.91112532176,139607.50049749832
926,236951.2842283153,131587.16337856575
927,229970.44453087286,120989.1277467812
928,222473.64779212294,108571.22180002255
929,214465.49394156074,94712.30134121719
930,206047.9838531432,79511.71071751983
931,197415.52924466482,62560.894869263386
932,188322.80780849437,42271.79843940599
933,177940.3124676686,17182.663298217856
934,165601.8119885266,-11780.884438799229
935,151865.40758246728,-41425.51833670636
936,138087.0071173302,-68666.02556505398
937,125177.47733530455,-92084.85258986632
938,113612.78571556899,-111334.01381989216
939,102920.22348386966,-127199.7038168245
940,92521.77269705462,-140251.0984052166
941,80061.97333970162,-152729.0717607726
942,65651.7227032897,-164060.52195353468
943,49389.77353549929,-174320.0343717167
944,30610.770535493677,-184012.60664882034
945,11185.392969063774,-191918.75851036655
946,-8604.886870488292,-198059.18278083586
947,-43466.84506798592,-193211.35855849658
948,-26269.581669802705,-182208.22754189617
949,4844.585763839437,-164044.91089783201
950,46777.50192944817,-136314.75836303132
951,91363.83999745516,-100857.78047267318
952,129580.55112210149,-64754.52423583946
953,158145.94955869816,-34014.753849849905
954,178669.48904276028,-9619.77476416649
955,192986.22286138157,8861.248596909078
956,202416.22418610263,22297.374154364094
957,207547.36534939497,31121.110114561874
958,209286.92491605974,36504.44024239038
959,208390.1838915638,39729.292922588895
960,205235.7283529091,41182.407528279815
961,200089.15939883882,41285.77934561741
962,192345.68234946326,38411.57356357275
963,181785.17588248782,31845.353997505852
964,168017.19360464794,20502.3659875077
965,149897.4720501798,2352.7688979570958
966,124753.50937750578,-25896.516420456952
967,89883.49601972348,-64258.013618866105
968,51580.387066976095,-101213.24176489671
969,20107.835197636858,-128259.78438192618
970,-22659.07430016523,-160793.096520026
971,18128.244135878784,-117180.83701953047
972,31053.07469517261,-103377.21182310453
973,203508.93892216717,-24795.905454583466
974,221532.32661740232,2818.852232955469
975,236384.57165817125,29502.25744584213
976,247492.71767234243,54138.27951869198
977,254874.07316764066,76498.41277803975
978,258511.6183150414,95899.03241300443
979,258532.87638512102,111523.90956752955
980,255448.02365006012,123205.23778484044
981,250224.75876977778,130601.4660079498
982,243762.90491929825,133623.7478065478
983,237191.23891881958,131827.19428679527
984,230891.8861888736,126087.11659715191
985,224813.3743557356,117580.83906614059
986,218736.7478348597,107612.98215548339
987,212554.1941851518,97296.22520542375
988,206363.2644775345,87438.98507367005
989,200350.20647268702,77867.1188104645
990,194520.12834849575,66483.99894989881
991,188296.59856698022,50043.72071584924
992,180463.46161675217,26657.878278377757
993,169970.44721433715,-2165.4559235990455
994,156908.8050925446,-32711.723171685015
995,142578.85164480202,-61374.34214528093
996,128235.01532913225,-86324.92316953249
997,114180.02400432354,-107544.68196310081
998,100093.55406246829,-125498.07481583927
999,84227.14278146911,-142080.39281043567
1000,65880.61724300156,-157624.78398748234
1001,46206.78195168736,-171124.90564321683
1002,25480.565957289,-182644.1274686918
1003,4421.259083794954,-191883.02346399333
1004,-16070.49985970724,-198662.180116107
1005,-42004.81980433999,-193334.0308425326
1006,-21507.874984600625,-181871.0375041698
1007,11255.402759295263,-163184.99670871458
1008,52264.58002456936,-135819.26521355935
1009,94168.06187163951,-102165.18342689006
1010,129992.03518498829,-68094.24364523432
1011,157149.9692764418,-38543.12017239791
1012,176921.10013457126,-14325.760670705582
1013,190775.9860029332,4703.661058085068
1014,199767.00614444187,19009.562475279177
1015,204472.90079928684,28873.08559661293
1016,205616.8969809362,35116.9546608596
1017,204084.9262606513,39080.70276586272
1018,200107.52092910826,40921.20083644171
1019,193874.5286120611,40866.42931913043
1020,184551.50336303044,36701.678656982316
1021,171678.57053619716,27098.70560908054
1022,154120.3359208508,9793.30215515291
1023,129407.38167512493,-18361.499681234214
1024,93853.67957395165,-58507.17549412239
1025,51020.63578694909,-100675.17173653653
1026,-27118.356972336507,-165868.27672292167
1027,3686.1790046821116,-135294.8633222689
1028,21818.828814170105,-117644.69591213374
1029,41237.70318602134,-97111.9938365946
1030,59998.9184688517,-75290.20876749391
1031,181218.87983570297,-61489.67127998091
1032,199402.9045237603,-38466.78721110834
1033,216017.24278748286,-14561.420466231983
1034,229934.85781152028,9032.416028799562
1035,240551.56883578264,31488.543341948724
1036,247791.57974318357,52685.502217144225
1037,251487.19937516592,72103.67797542147
1038,251489.9693591329,88410.7447173034
1039,248249.15673290746,102314.72571705059
1040,242655.3882786644,112647.62890057082
1041,235842.44307843468,118817.52454060025
1042,228990.97860307197,120149.03085694174
1043,222916.05593164227,116982.11785872132
1044,217749.4369283571,110575.43527743655
1045,213160.05082048936,102777.02558621751
1046,208987.3973494995,95731.32611135356
1047,204812.52056315925,90147.90538269881
1048,200978.02446972975,86892.45786580798
1049,197341.6503665171,83769.92629651629
1050,193796.69818989903,76970.4614859405
1051,189846.20245458756,62700.22543262649
1052,184066.06810821683,39670.38635994846
1053,174814.94321097492,10021.569518449847
1054,161913.9921897452,-21922.101393457517
1055,146657.09045771902,-52253.45098249582
1056,129966.3575227343,-79527.55282499373
1057,111783.6900703897,-103950.6777376044
1058,91877.41408975903,-125880.02872933759
1059,70133.59707560905,-145510.40302647633
1060,47111.11589284247,-162571.68515302837
1061,23683.131435275005,-176706.2443672383
1062,876.9766021662799,-187639.15728555626
1063,-9109.82202325984,-177309.92729386443
1064,24393.75592608344,-157814.5999501361
1065,62975.679672758764,-131047.38888693301
1066,100652.41278676319,-99793.17597601071
1067,132670.31321473513,-68602.54674580345
1068,157176.54592211178,-41235.2274509721
1069,175356.81217234948,-18020.353971957447
1070,188176.55830197223,894.4178841891553
1071,196325.67986281472,15569.156150201816
1072,200285.01484514872,26011.014394348676
1073,200848.15503443353,33115.528626190455
1074,198677.9608142539,37743.934917376944
1075,193924.35970555653,39778.396018344574
1076,186705.41046390287,39156.84732807113
1077,175776.0909259374,32787.15111219071
1078,160372.64278569672,18427.777932790763
1079,138238.77103965913,-7232.737380812636
1080,105479.12065323352,-46272.183572988106
1081,-27421.796213097405,-167204.33735412837
