,sigma1_nocrev_clean,sigma2_nocrev_clean
716,137913.28124561883,67337.3746413249
717,135587.97853842773,54742.80954337264
718,135706.71631818762,45036.10188924139
719,138576.3526073447,40371.85163289789
720,112443.10231525145,-161464.83275523045
721,109175.26089485889,-167902.32884861706
722,-12939.045087211067,-258612.44853177445
723,-25338.50161695409,-264927.99952501507
724,-36396.242733539155,-269319.4077862143
725,-46485.953022029935,-272031.6907673415
726,-54518.23723388699,-272787.86276426644
727,-59228.468983957166,-271337.6872959279
728,-60174.80569815391,-267794.69942131615
729,-57264.039928172235,-262384.27398415655
730,-51211.73285986706,-255259.30183947925
731,-40446.57203337434,-246033.4199016136
732,-13113.456166876378,-155374.7055362604
733,-41378.25248852751,-166960.31283662186
734,-59568.467170263015,-177991.52639876725
735,-65914.84678494926,-188648.40062825556
736,-64131.37184117301,-197354.20095401778
737,-58487.125813207764,-203432.12441435602
738,190790.8677872681,100567.81438467538
739,183154.484789779,101768.16787969321
740,174520.30959547666,101588.38138102769
741,164541.22829722124,100202.5816049095
742,153801.5004334427,97250.22440596191
743,145153.24410787033,91055.90361942227
744,140006.27825687968,80026.65154860789
745,137757.07586903658,66571.60317077217
746,137615.1184923669,55079.137285530036
747,143898.9902383885,46871.50353996577
748,106693.66181209605,-164731.28340464117
749,104279.45577526276,-169332.4452941414
750,102590.97836931326,-172920.03933010317
751,-4267.082499853859,-253840.63795907956
752,-17510.807729644614,-260809.19759792965
753,-29460.37634725569,-265909.68534836
754,-40543.017389260975,-269440.3253567705
755,-49676.37809722763,-271117.92749410623
756,-55709.503838798584,-270754.3548087748
757,-58298.46222050456,-268471.31630069565
758,-57443.78896753868,-264480.0020701285
759,-53795.79270952399,-259151.12568608375
760,-45969.83165038044,-252010.35623550654
761,-34974.92320228966,-243354.69584672496
762,-36562.129878911306,-184336.67430243077
763,-62820.625005890346,-191090.38608216334
764,-84467.03320830246,-197129.94638756866
765,-95440.40062838327,-203411.53862667648
766,-95651.26813299378,-209558.263810876
767,-89693.2776878583,-214177.24162340237
768,193972.51952005335,113350.40212896386
769,186267.9429944765,114396.2335816161
770,177362.18385626862,113918.47073094944
771,167369.8729456093,112166.23821300887
772,156631.53150715714,108581.17462887563
773,147808.79759509684,101571.5872128024
774,142444.93846563596,89622.65547762372
775,139980.66000223547,75890.94365402192
776,139267.54375799384,63357.28684961222
777,104279.88752696221,-166386.8629874671
778,103025.06056746258,-168582.40354269894
779,-18119.384407772013,-257265.45324971896
780,-30313.65047513567,-261716.6713325659
781,-40618.859804799635,-264393.1155208945
782,-47967.57552948421,-265141.8182386083
783,-52166.332758915814,-264155.8673311155
784,-53086.78187619781,-261596.4974911424
785,-51838.381483521254,-257957.22057536122
786,-46616.28387382343,-252678.97284798528
787,-38549.055695382995,-246148.5194169783
788,-29186.089859851476,-238972.1051809793
789,-19732.573588797823,-231616.9388091814
790,-50705.49464062776,-206939.9467969921
791,-74644.23891382648,-211625.9130953427
792,-97784.16160102475,-215066.46041487018
793,-113694.67653648034,-217880.0769398863
794,-119702.53605811007,-220713.4750108759
795,-117166.55728864437,-223257.53003196
796,-107584.76988726834,-224042.18479646483
797,196118.94680913366,124769.64646796774
798,188516.4396577524,125474.75229204632
799,179722.83470985154,124481.79960379942
800,170038.33594017386,122068.04755128475
801,159148.95479512005,117329.63017299445
802,150635.95619407686,109292.2883917461
803,145405.84635853398,97477.37915143953
804,142373.7219000684,83510.64312274267
805,141258.9426033019,71687.79154580306
806,142278.3573540892,64069.963504409054
807,-14811.386092362794,-248070.62550186564
808,-26505.931215177203,-251985.325892113
809,-35430.70139390894,-254072.43301965535
810,-41397.102396455084,-254545.34943860635
811,-44247.12257640026,-253507.542101062
812,-45329.962819125285,-251653.16415925673
813,-42553.945966512474,-248179.98610518553
814,-37216.21306222225,-243661.62267658155
815,-30784.9237582051,-238668.3159240167
816,-24332.049578707607,-233671.18946335034
817,-18170.396573965292,-228810.65921730813
818,-11136.264740124476,-223605.43738434522
819,-5216.762407166243,-218964.97079627778
820,-1256.0886270900082,-215367.708695396
821,1665.4899225386762,-212317.16151937307
822,-59596.58873589408,-224905.30636225193
823,-81990.27908163473,-228800.6286024744
824,-104366.6096520061,-231379.4400341883
825,-122946.85811262237,-232356.54183337113
826,-134242.22699923773,-232269.02285352309
827,153735.56067197002,115572.6385035836
828,148348.06262944255,103761.02737141201
829,145021.24840244654,90876.32090681026
830,143374.49297647478,79477.36905923941
831,143847.88414472208,72031.79791796254
832,145957.37446091406,67287.44283812595
833,149621.56936477678,65175.40516229369
834,-6310.440822437173,-233017.23971845536
835,-17131.793772950812,-236815.1701129921
836,-25115.22936628676,-239015.96832270536
837,-30453.50170505933,-239913.55114078242
838,-33777.364563216805,-239868.35547424108
839,-33544.642332677235,-238320.27453673098
840,-30843.67033102663,-235758.47704316382
841,-27287.08033809437,-232923.46910472756
842,-23643.132243980275,-230132.94669738555
843,-20250.530315713142,-227607.69990502426
844,-15659.563574683401,-224668.29062298313
845,-11882.766762700383,-222333.6706701651
846,-9414.547760990361,-220773.01018954138
847,-65985.4441634751,-238693.76162317916
848,-86103.3156500368,-242479.58911183965
849,-107039.62943330688,-244947.73343366006
850,-126659.6828142675,-245338.9100772209
851,-140803.54615693382,-243847.74338278658
852,164674.5997460186,128779.45303995376
853,156926.3475614416,119492.57063348003
854,151437.76429414997,108129.07080087838
855,147621.8057429939,96193.38419578319
856,145548.26731768542,85839.9449876219
857,145350.8256540857,78335.62680165336
858,146797.09064818517,72936.97692081062
859,149820.17613103025,70008.90475230671
860,154947.92800310586,70033.82605855617
861,-9904.63389434437,-219591.444047919
862,-16106.981610116301,-221901.28079882514
863,-18701.72030283927,-222556.07525905737
864,-18870.62835050038,-222149.02453505166
865,-18339.14454973476,-221572.59713029023
866,-17643.096432171602,-221077.08992284007
867,-17015.206271802046,-220839.1379071811
868,-53179.4368070449,-243555.89592449897
869,-69385.76965349015,-248467.46914337826
870,-88350.39002159022,-252667.5710905802
871,-108435.8714506759,-255386.37627210456
872,-127456.01286332887,-255963.71233311645
873,-142746.85072335816,-254130.33598143538
874,-154391.3411987024,-249959.70322215982
875,-159747.49588210572,-244086.17213775666
876,153675.07992404222,110738.90777602133
877,149379.93567768793,99661.43270956127
878,146684.6989948082,89752.09519051592
879,145916.26841629474,82480.19589679268
880,146662.26374223517,76410.56754347312
881,149014.65414606693,72369.51731838245
882,153571.36662513184,71158.35082230324
883,158856.6908227288,70480.41922462043
884,137617.87002838263,-57469.81399725721
885,115523.5419876059,-80918.17142766943
886,9199.349150484166,-196509.10630855066
887,3133.3878781796666,-200063.19235438385
888,-550.2861955604021,-202424.07128617814
889,-3459.5004424273357,-204474.0464842692
890,-6171.181855422008,-206597.01954775644
891,-8677.678151027678,-208888.15146730453
892,-15743.706284185988,-222334.4990056152
893,-19962.370586507255,-226780.1267646613
894,-25363.75456657866,-231602.65416991475
895,-32667.539336353817,-236837.67648834165
896,-43307.47884310399,-242936.92448382516
897,-55746.06794264304,-248719.0695228946
898,-71418.12020130445,-254479.7567449251
899,-88586.71172905104,-259176.81445082132
900,-107649.81378069568,-262594.1716545015
901,-126464.4858268909,-263830.6531606665
902,-162648.5425605697,-252023.98159294348
903,-165195.10924654256,-243198.0380748451
904,146359.08441985573,91758.25149551607
905,144970.67361627723,84094.24723799941
906,144999.75847578607,77023.31973266735
907,155407.59458637334,67370.21850092628
908,160766.2153302919,67262.54595318835
909,123347.63295052282,-68268.80725192736
910,92400.89129480474,-101235.78176646026
911,61932.35533516246,-130920.58096471176
912,37324.84875469405,-153318.52933302693
913,33691.142522619804,-169008.88488474616
914,-33328.17429289903,-235603.91090652923
915,-43716.203770885026,-242710.11588869657
916,-56235.702149600766,-249687.58016333182
917,-70800.01824712883,-256164.21125821618
918,-87924.81376755895,-262010.1256533226
919,-105849.89367451998,-266254.66249038617
920,-123696.61316086065,-268457.8610159357
921,-139593.99078711076,-267988.8069157697
922,-161424.07025964,-258998.5285899873
923,-165536.64758845966,-250576.16461916035
924,144718.45642833255,-41473.87745595466
925,110336.77597816668,-81773.11831934874
926,71676.6777160636,-121952.94529445251
927,38601.06453022355,-152935.2024692909
928,14102.94779822843,-174771.6983449884
929,-41508.388842996894,-237861.76094089646
930,-54111.91913429719,-246057.88763228338
931,-68806.02618561011,-253817.83381280384
932,-85144.90286411963,-260627.11741381127
933,-102901.19309064551,-266095.3571000808
934,-120233.73755629573,-269436.6525322095
935,-157252.11696832755,-263852.6788878712
936,-161695.07175698344,-256739.30966914826
937,-160628.11031960737,-247005.39503685205
938,138555.66044310553,-49697.468712330796
939,97689.33958363166,-97426.1301880439
940,56533.1873385479,-139081.17310911612
941,23709.122062413837,-169346.18966382404
942,382.38502989952394,-190339.11021063826
943,27256.540846018077,-160334.4546433806
944,16669.12953984285,-170827.15453056683
945,-36168.471982501374,-228035.08784698218
946,-49407.18996825628,-237823.2151465026
947,-63924.28334072653,-246698.8481909007
948,-80460.57007286075,-255002.7373754753
949,-97604.72465624363,-261655.19574527617
950,-114961.34975989668,-266486.74564046913
951,-151170.0029784675,-265600.82503444643
952,-155344.76154952927,-260270.96618155122
953,-154026.01948243752,-252476.30418728734
954,132045.92184058425,-60639.16216879388
955,88508.8917235347,-110776.66228750197
956,47748.44789744761,-151506.5841231941
957,16273.037766923677,-180614.71988803247
958,-5660.304314557099,-200856.30202564172
959,-22558.134475173938,-216111.0184440037
960,-35610.02937295483,-227685.76247816478
961,-48429.03740074723,-241065.61748706357
962,-28157.435378998256,-213804.88385176312
963,-41831.09126738999,-224927.59430908482
964,-57238.76126093975,-235583.39488638268
965,-73716.23287562208,-245202.05216306428
966,-91249.7483297498,-253474.85131818068
967,-108175.56814140378,-259696.83691015624
968,-122855.38950857182,-263484.84259677684
969,-135222.84353698813,-264976.2651683064
970,-143617.2125802002,-264022.9434182253
971,-147331.78522990592,-260712.89890248183
972,-145487.56172286757,-255181.38749240033
973,125878.3432653364,-72104.93627810029
974,83690.89840965069,-120139.63630743354
975,44650.04233206631,-159234.2911657116
976,15183.251751545075,-186924.08817416016
977,-5476.090981828602,-206568.1381664276
978,-21328.76193600391,-221570.3392298633
979,-33576.771510655075,-233169.3203751205
980,-41517.786250483754,-241533.66724690044
981,-46050.82260043982,-247245.07350951794
982,-47243.14082714351,-250310.91650604742
983,-15488.893889459563,-193686.06506523723
984,-30581.435613867347,-206920.264898033
985,-47205.8722173328,-219624.11563393832
986,-64419.2609697272,-231077.01545279508
987,-82458.93559177037,-241133.96730764126
988,-99673.31141118251,-249116.70752926788
989,-114396.21694717063,-254659.15096635028
990,-126671.69161606855,-258037.4876000912
991,-134777.63439531013,-259100.2612371805
992,-138113.46124523733,-257932.86327079445
993,-135813.7732792531,-254520.5676724093
994,-128222.44180823078,-248905.99637430784
995,141841.23227319308,45937.44358053466
996,135565.7688707817,40441.16274719803
997,126681.00856920792,28206.718209879764
998,79978.69693544108,-127735.15317188294
999,45309.96615919748,-162908.32778991506
1000,18590.03699005356,-188763.67088503262
1001,-235.2798005642835,-207461.73677714268
1002,-14841.394911693831,-222117.636756621
1003,-25814.982124787886,-233449.48045093188
1004,-33553.29597866806,-242292.09094251887
1005,-38017.48656875217,-248496.86067869992
1006,-39565.23469771657,-252238.8719546382
1007,-38177.074536387605,-253406.1708216689
1008,-33574.74124720637,-251677.64734052276
1009,-51735.27812975559,-211977.66806074674
1010,-71044.12358009216,-224310.1053434802
1011,-89106.09351984883,-234364.29816989816
1012,-103941.31040860793,-241740.36719006015
1013,-116653.73379434204,-247289.14997629728
1014,-124650.45621566908,-250466.56687816113
1015,-127671.82617419978,-251489.80953713178
1016,-125005.12615769048,-250317.66204773908
1017,-117422.82332377497,-247028.1367236044
1018,89708.12656398414,-47879.31631877066
1019,81434.7717103042,-52520.96974513333
1020,68706.09847867789,-62929.52107885672
1021,58198.52819777891,-72525.90379691686
1022,24776.657879776743,-103091.129689536
1023,16887.490914947084,-109203.18080590467
1024,12231.47405442765,-112737.999180429
1025,16307.507236040969,-110752.15815358801
1026,24941.837411793953,-105139.38735535636
1027,8238.43642560103,-204524.1274671303
1028,-4303.209777861397,-218215.537533157
1029,-14062.59662826496,-229340.80989494213
1030,-20695.758738969715,-237999.24517259185
1031,-24865.62119944072,-244540.5355010911
1032,-26509.356430356944,-248870.8977055281
1033,-25635.235537113884,-250832.21571843137
1034,-22030.1914886093,-250106.9210198921
1035,-75359.71684668651,-214479.80922051222
1036,-91520.12130999715,-224302.0662206706
1037,-104527.8214731552,-231950.17741646015
1038,-112609.80426649592,-237384.48607436556
1039,-115475.57153255331,-240703.00446127943
1040,-112647.28535622165,-241859.64544025454
1041,-105200.3832567955,-240851.4553194867
1042,-93166.49600391413,-237375.7015872056
1043,20907.438657630424,-122442.24928913343
1044,13544.270133947786,-123247.94839438554
1045,4389.982407787553,-126442.69826533498
1046,-344.5015488208446,-128385.23233087819
1047,-3303.173311636805,-130137.15862738361
1048,-9631.232172543307,-134702.43565778132
1049,-12460.910233323433,-136850.36568173158
1050,-16788.527360870656,-139380.64393729015
1051,-8308.153194686885,-133814.3653451704
1052,18552.96851628364,-198884.21267363438
1053,9090.549534723468,-210683.90512940323
1054,1714.2173161013343,-220569.24614894527
1055,-3461.520640789866,-228674.94563095638
1056,-6942.907993845933,-235183.7551052949
1057,-8598.47921208835,-239977.2133412467
1058,-8274.780502529175,-242773.73750677562
1059,-5750.41222489436,-243204.1494826886
1060,-659.2441831476172,-240829.7192513416
1061,7089.986241793129,-235263.4499921428
1062,-74845.67216399463,-200631.5313771746
1063,-89356.30190521944,-211017.1221665456
1064,-98036.42005574898,-219020.66314899237
1065,-101085.36201479298,-224914.5126732681
1066,-98350.30602692894,-228607.25030816882
